id,source_id,destination_id,timestamp,created_at,n_interpolation_points,step_distance_km,value
234,16,20,2025-04-29T07:40+00:00,2025-07-19T11:32:31+00:00,2,1749.8916974753722,0.03047203326464415
235,20,60,2025-04-30T01:00+00:00,2025-07-19T11:32:31+00:00,5,200.0,0.010353737531091742
236,60,14,2025-04-30T03:44+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.0065611931340162225
237,14,28,2025-04-30T12:08+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.05732417589886873
238,54,37,2025-05-02T17:10+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.018706509954354595
239,37,16,2025-05-03T02:38+00:00,2025-07-19T11:32:31+00:00,5,328.9480959556589,0.5
240,16,20,2025-05-03T15:51+00:00,2025-07-19T11:32:31+00:00,2,1749.8916974753722,0.5
241,20,60,2025-05-04T23:43+00:00,2025-07-19T11:32:31+00:00,5,200.0,0.5
242,60,14,2025-05-05T02:41+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.5
243,14,28,2025-05-05T05:11+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.5
244,54,37,2025-05-09T01:21+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.07585818002124355
245,37,16,2025-05-09T01:21+00:00,2025-07-19T11:32:31+00:00,5,328.9480959556589,0.07585818002124355
246,16,20,2025-05-09T09:42+00:00,2025-07-19T11:32:31+00:00,2,1749.8916974753722,0.03106848415966741
247,20,60,2025-05-11T23:12+00:00,2025-07-19T11:32:31+00:00,5,200.0,0.00800223481421624
248,60,14,2025-05-12T03:30+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.008326093098433782
249,14,28,2025-05-12T13:21+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.040699053571466484
250,2,37,2025-05-07T17:18+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.00816257115315989
251,37,16,2025-05-07T23:04+00:00,2025-07-19T11:32:31+00:00,5,328.9480959556589,0.051173700917091634
252,16,20,2025-05-08T11:27+00:00,2025-07-19T11:32:31+00:00,2,1749.8916974753722,0.02231343869903224
253,20,60,2025-05-09T01:52+00:00,2025-07-19T11:32:31+00:00,5,200.0,0.5
254,60,14,2025-05-09T01:54+00:00,2025-07-19T11:32:31+00:00,2,200.0,0.5
255,14,28,2025-05-09T03:49+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.5
256,54,37,2025-05-09T01:21+00:00,2025-07-19T11:32:32+00:00,2,200.0,0.07585818002124355
257,37,16,2025-05-09T01:21+00:00,2025-07-19T11:32:32+00:00,5,328.9480959556589,0.07585818002124355
