id,vertex_id,created_at,hours
130,60,2025-07-19T11:32:28+00:00,1.6333333333333333
131,14,2025-07-19T11:32:28+00:00,0.7333333333333333
132,16,2025-07-19T11:32:28+00:00,2.933333333333333
133,20,2025-07-19T11:32:28+00:00,53.9
134,60,2025-07-19T11:32:28+00:00,1.7
135,14,2025-07-19T11:32:28+00:00,0.8666666666666667
136,41,2025-07-19T11:32:28+00:00,0.0166666666666666
137,18,2025-07-19T11:32:28+00:00,1.6666666666666667
138,17,2025-07-19T11:32:28+00:00,5.65
139,45,2025-07-19T11:32:28+00:00,6.033333333333333
140,33,2025-07-19T11:32:28+00:00,0.9
141,36,2025-07-19T11:32:28+00:00,3.8666666666666663
142,7,2025-07-19T11:32:28+00:00,1.45
143,18,2025-07-19T11:32:28+00:00,4.866666666666666
144,10,2025-07-19T11:32:28+00:00,32.766666666666666
145,24,2025-07-19T11:32:28+00:00,2.1666666666666665
146,52,2025-07-19T11:32:28+00:00,0.1166666666666666
147,17,2025-07-19T11:32:28+00:00,10.966666666666669
148,45,2025-07-19T11:32:28+00:00,10.733333333333333
149,33,2025-07-19T11:32:28+00:00,3.1666666666666665
150,36,2025-07-19T11:32:28+00:00,3.15
151,9,2025-07-19T11:32:28+00:00,18.933333333333334
152,6,2025-07-19T11:32:28+00:00,11.383333333333333
153,35,2025-07-19T11:32:28+00:00,15.5
154,45,2025-07-19T11:32:28+00:00,33.25
155,33,2025-07-19T11:32:28+00:00,2.183333333333333
156,36,2025-07-19T11:32:28+00:00,4.15
157,16,2025-07-19T11:32:28+00:00,16.066666666666666
158,20,2025-07-19T11:32:28+00:00,19.05
159,60,2025-07-19T11:32:28+00:00,1.8
160,14,2025-07-19T11:32:28+00:00,1.0166666666666666
161,16,2025-07-19T11:32:28+00:00,5.85
162,20,2025-07-19T11:32:28+00:00,7.883333333333334
163,60,2025-07-19T11:32:28+00:00,1.7333333333333334
164,14,2025-07-19T11:32:28+00:00,0.7666666666666667
165,9,2025-07-19T11:32:28+00:00,1.0166666666666666
166,6,2025-07-19T11:32:28+00:00,7.633333333333334
167,35,2025-07-19T11:32:28+00:00,7.1
168,45,2025-07-19T11:32:28+00:00,9.766666666666667
169,33,2025-07-19T11:32:28+00:00,2.183333333333333
170,36,2025-07-19T11:32:28+00:00,4.15
171,9,2025-07-19T11:32:28+00:00,1.3833333333333333
172,6,2025-07-19T11:32:28+00:00,7.133333333333334
173,35,2025-07-19T11:32:28+00:00,1.5333333333333334
174,45,2025-07-19T11:32:28+00:00,10.9
175,33,2025-07-19T11:32:28+00:00,1.0
176,36,2025-07-19T11:32:28+00:00,1.2666666666666666
177,16,2025-07-19T11:32:28+00:00,3.333333333333333
178,20,2025-07-19T11:32:28+00:00,55.71666666666667
179,60,2025-07-19T11:32:28+00:00,2.05
180,14,2025-07-19T11:32:28+00:00,0.5833333333333334
181,16,2025-07-19T11:32:28+00:00,4.833333333333333
182,20,2025-07-19T11:32:28+00:00,8.283333333333333
183,14,2025-07-19T11:32:28+00:00,0.7166666666666667
184,9,2025-07-19T11:32:28+00:00,1.8833333333333333
185,6,2025-07-19T11:32:28+00:00,4.766666666666667
186,45,2025-07-19T11:32:28+00:00,3.4
187,33,2025-07-19T11:32:28+00:00,1.5166666666666666
188,36,2025-07-19T11:32:28+00:00,0.5333333333333333
189,16,2025-07-19T11:32:28+00:00,3.15
190,20,2025-07-19T11:32:28+00:00,53.41666666666666
191,60,2025-07-19T11:32:28+00:00,1.55
192,14,2025-07-19T11:32:28+00:00,1.0666666666666669
193,16,2025-07-19T11:32:28+00:00,3.533333333333333
194,20,2025-07-19T11:32:28+00:00,9.4
195,60,2025-07-19T11:32:28+00:00,1.6166666666666667
196,14,2025-07-19T11:32:28+00:00,0.15
197,16,2025-07-19T11:32:28+00:00,11.683333333333334
198,20,2025-07-19T11:32:28+00:00,23.6
199,60,2025-07-19T11:32:28+00:00,2.55
200,14,2025-07-19T11:32:28+00:00,1.5166666666666666
201,16,2025-07-19T11:32:28+00:00,2.9166666666666665
202,20,2025-07-19T11:32:28+00:00,55.05
203,60,2025-07-19T11:32:28+00:00,1.55
204,14,2025-07-19T11:32:28+00:00,1.1166666666666667
205,16,2025-07-19T11:32:28+00:00,8.516666666666667
206,20,2025-07-19T11:32:28+00:00,7.733333333333333
207,14,2025-07-19T11:32:28+00:00,0.3166666666666666
208,16,2025-07-19T11:32:28+00:00,2.9166666666666665
209,20,2025-07-19T11:32:28+00:00,55.05
210,60,2025-07-19T11:32:28+00:00,1.55
211,14,2025-07-19T11:32:28+00:00,0.8833333333333333
212,54,2025-07-19T11:32:28+00:00,4.333333333333333
213,20,2025-07-19T11:32:28+00:00,7.733333333333333
214,14,2025-07-19T11:32:28+00:00,0.25
215,20,2025-07-19T11:32:28+00:00,7.733333333333333
216,60,2025-07-19T11:32:28+00:00,1.4666666666666666
217,14,2025-07-19T11:32:28+00:00,0.25
218,20,2025-07-19T11:32:28+00:00,53.41666666666666
219,60,2025-07-19T11:32:28+00:00,1.55
220,14,2025-07-19T11:32:28+00:00,1.1
221,16,2025-07-19T11:32:28+00:00,15.366666666666667
222,20,2025-07-19T11:32:28+00:00,15.5
223,60,2025-07-19T11:32:28+00:00,1.55
224,14,2025-07-19T11:32:28+00:00,0.95
